draw,school_id,program,base_eligible,base_riders,scen_eligible,scen_riders,base_dist_mean,scen_dist_mean
3,208,basic,201.07,161.409,0.0,0.0,1.24,
3,209,basic,149.576,58.623,241.702,93.724,0.781,0.842
3,210,basic,193.115,88.828,0.0,0.0,1.409,
3,211,basic,85.07,54.811,273.231,171.023,1.118,1.348
3,212,gifted,205.732,188.961,205.732,188.961,,
3,215,basic,114.076,72.375,113.748,72.521,0.9,0.88
3,218,basic,159.514,101.985,209.132,130.448,0.769,0.909
3,220,basic,83.546,68.998,0.0,0.0,1.35,
3,221,basic,165.473,118.044,256.407,184.838,0.983,0.972
3,222,basic,148.044,86.087,182.894,109.749,2.19,2.04
3,225,basic,90.805,47.824,89.796,47.309,1.297,1.295
3,226,basic,262.745,178.642,261.825,179.369,1.303,1.262
3,229,basic,250.094,204.298,0.0,0.0,1.15,
3,230,basic,107.509,73.074,217.161,144.132,1.065,1.22
3,233,basic,277.047,178.289,278.304,179.044,0.841,0.843
3,234,basic,80.009,64.454,0.0,0.0,1.233,
3,235,basic,86.004,56.732,142.91,93.791,1.23,1.287
3,236,basic,50.69,44.734,106.791,87.764,1.1,1.429
3,239,basic,269.642,160.847,0.0,0.0,1.747,
3,241,basic,385.509,144.524,825.542,295.079,1.889,2.191
3,242,basic,164.799,116.475,0.0,0.0,1.224,
3,243,basic,220.959,122.831,300.98,166.077,0.978,1.022
3,244,basic,34.39,31.96,34.94,32.454,1.119,1.147
3,245,basic,319.418,279.608,444.702,381.551,1.232,1.355
3,246,basic,228.898,124.992,386.578,208.358,1.173,1.253
3,247,basic,368.87,137.332,1034.988,348.979,1.599,2.255
3,248,basic,145.554,95.332,0.0,0.0,0.892,
3,249,basic,31.818,24.943,35.099,27.371,0.889,0.921
3,250,basic,83.827,62.396,139.948,105.899,0.963,0.868
3,251,basic,134.474,69.586,161.551,82.629,1.405,1.454
3,252,basic,252.98,178.935,252.933,179.391,1.472,1.458
3,255,basic,90.689,61.148,286.126,187.12,0.867,1.052
3,257,basic,125.774,107.553,423.149,348.056,1.091,1.328
3,259,basic,157.641,115.558,0.0,0.0,1.3,
3,261,basic,175.681,159.396,236.176,204.976,1.08,1.396
3,262,basic,182.74,141.704,336.058,254.929,1.069,1.193
3,264,basic,82.326,41.367,0.0,0.0,0.95,
3,266,basic,108.685,88.035,114.082,92.264,0.917,0.926
3,267,basic,120.611,108.151,135.943,121.569,1.018,1.035
3,268,basic,111.751,106.164,0.0,0.0,1.064,
3,269,basic,101.605,95.016,221.029,205.366,1.065,1.405
3,270,basic,166.221,111.899,535.129,368.05,1.578,1.506
3,272,basic,40.463,38.01,0.0,0.0,1.042,
3,275,basic,93.088,86.939,202.257,188.021,1.177,1.276
3,276,basic,155.889,82.053,324.245,166.727,1.13,1.313
3,277,basic,128.469,85.091,132.147,87.288,1.015,1.03
3,279,basic,109.28,51.857,147.927,69.728,1.003,1.043
3,281,basic,64.147,43.983,137.206,87.214,0.809,1.241
3,282,basic,71.948,53.969,82.563,60.359,0.889,1.033
3,286,basic,173.324,112.423,303.213,202.501,1.874,1.79
3,287,gifted,190.0,174.511,0.0,0.0,,
3,288,basic,187.533,161.411,187.662,162.125,1.351,1.335
3,289,basic,157.589,125.944,0.0,0.0,1.363,
3,291,basic,373.248,253.784,622.015,421.033,2.264,2.326
3,292,basic,563.362,327.789,768.652,449.821,1.481,1.437
3,930,basic,399.554,342.828,825.172,717.853,2.342,2.235
3,935,basic,437.229,294.685,0.0,0.0,1.841,
3,939,basic,221.127,112.553,0.0,0.0,1.746,
3,949,basic,379.309,298.483,0.0,0.0,1.531,
3,955,basic,44.582,42.353,0.0,0.0,2.803,
3,971,gifted,515.71,473.67,703.8,646.427,,
3,972,basic,259.9,182.973,0.0,0.0,1.879,
3,974,basic,87.11,77.345,91.375,80.891,1.273,1.309
3,977,basic,234.162,175.51,234.159,175.436,1.314,1.316
4,103,basic,286.288,234.019,286.282,234.017,1.613,1.613
4,104,basic,127.431,54.857,127.661,54.905,2.366,2.371
4,105,basic,456.251,223.188,456.225,223.137,2.297,2.298
4,105,gifted,182.67,167.434,182.67,167.434,,
4,106,basic,444.815,268.45,445.1,268.515,1.75,1.752
4,106,gifted,114.761,105.189,114.761,105.189,,
4,107,basic,529.397,263.452,527.648,262.762,2.552,2.548
4,109,basic,146.574,93.937,146.38,93.822,2.087,2.087
4,110,basic,393.925,208.165,394.416,208.383,2.108,2.109
4,113,basic,399.072,236.873,399.022,236.799,2.325,2.326
4,113,gifted,138.157,126.634,138.157,126.634,,
4,115,basic,149.025,87.184,149.019,87.18,1.723,1.723
4,117,basic,260.501,154.521,260.979,154.704,2.328,2.332
4,117,gifted,89.757,82.27,89.757,82.27,,
4,118,basic,255.028,135.079,255.202,135.131,2.14,2.142
4,130,basic,661.022,386.166,660.796,386.088,1.712,1.711
4,201,basic,84.066,56.741,83.363,56.32,1.062,1.056
4,202,basic,167.979,93.48,193.467,107.021,1.6,1.637
4,203,basic,251.86,173.434,250.798,172.86,1.341,1.335
4,204,basic,166.215,117.322,365.357,255.782,1.385,1.465
4,207,basic,0.0,0.0,130.678,94.711,,1.118
4,208,basic,211.15,165.407,0.0,0.0,1.231,
4,209,basic,139.199,57.992,233.167,95.922,0.767,0.84
4,210,basic,193.647,91.201,0.0,0.0,1.403,
4,211,basic,78.381,50.833,261.589,166.94,1.115,1.364
4,212,gifted,205.543,188.399,205.543,188.399,,
4,215,basic,122.34,75.38,122.202,75.417,0.91,0.904
4,218,basic,163.999,105.639,214.318,134.573,0.772,0.919
4,220,basic,93.08,72.066,0.0,0.0,1.474,
4,221,basic,172.144,116.504,263.075,180.706,1.029,0.995
4,222,basic,143.131,84.984,179.688,109.703,2.015,1.886
4,225,basic,77.924,42.693,76.878,42.136,1.185,1.183
4,226,basic,251.451,163.855,250.603,164.395,1.269,1.233
4,229,basic,251.05,198.525,0.0,0.0,1.15,
4,230,basic,105.342,72.769,209.082,140.281,0.995,1.18
4,233,basic,279.242,179.884,279.785,180.231,0.832,0.832
4,234,basic,79.284,61.544,0.0,0.0,1.259,
4,235,basic,79.054,50.668,134.033,85.363,1.229,1.294
4,236,basic,53.377,45.953,110.487,87.161,1.05,1.422
4,239,basic,267.306,160.905,0.0,0.0,1.693,
4,241,basic,385.122,150.841,825.658,311.089,1.909,2.214
4,242,basic,155.117,107.31,0.0,0.0,1.222,
4,243,basic,215.7,122.564,294.382,166.144,0.985,1.026
4,244,basic,34.452,31.888,34.949,32.323,1.078,1.104
4,245,basic,318.048,261.464,444.843,358.646,1.234,1.353
4,246,basic,232.057,128.671,389.039,213.365,1.19,1.261
4,247,basic,369.191,145.184,1033.46,372.818,1.593,2.254
4,248,basic,148.278,97.566,0.0,0.0,0.891,
4,249,basic,34.313,26.074,37.753,28.524,0.847,0.881
4,250,basic,88.54,65.455,143.368,107.796,0.97,0.87
4,251,basic,132.434,68.336,159.279,81.135,1.415,1.472
4,252,basic,246.145,171.186,246.167,171.42,1.431,1.424
4,255,basic,85.418,58.293,279.044,183.787,0.826,1.041
4,257,basic,125.722,103.243,422.176,333.245,1.089,1.332
4,259,basic,165.808,119.238,0.0,0.0,1.359,
4,261,basic,178.094,157.808,237.488,200.159,1.064,1.371
4,262,basic,188.785,142.284,343.668,253.784,1.067,1.184
4,264,basic,79.35,39.852,0.0,0.0,0.945,
4,266,basic,106.425,82.809,111.588,86.699,0.911,0.919
4,267,basic,117.017,98.008,131.852,110.173,1.036,1.05
4,268,basic,113.339,107.672,0.0,0.0,1.068,
4,269,basic,103.581,95.41,222.673,200.116,1.036,1.362
4,270,basic,146.143,101.013,511.565,354.9,1.418,1.441
4,272,basic,41.692,39.093,0.0,0.0,1.028,
4,275,basic,92.859,85.83,200.328,183.335,1.138,1.248
4,276,basic,150.881,79.724,318.848,166.768,1.141,1.319
4,277,basic,122.573,81.922,126.574,84.322,1.012,1.03
4,279,basic,106.859,52.662,145.487,71.129,0.995,1.043
4,281,basic,68.349,46.983,149.638,95.108,0.825,1.28
4,282,basic,77.72,58.022,89.877,65.421,0.907,1.051
4,286,basic,176.093,105.597,306.148,189.693,2.017,1.911
4,287,gifted,190.0,174.153,0.0,0.0,,
4,288,basic,189.366,157.109,189.412,157.722,1.394,1.378
4,289,basic,159.771,129.847,0.0,0.0,1.373,
4,291,basic,367.846,243.825,615.931,404.607,2.262,2.345
4,292,basic,562.291,333.332,766.767,455.457,1.492,1.446
4,930,basic,398.651,338.49,823.862,708.489,2.293,2.211
