draw,program,base_riders,scen_riders,d_riders,base_dist_mean,base_dist_p50,base_dist_p90,scen_dist_mean,scen_dist_p50,scen_dist_p90
100,basic,10008.5,9889.8202,-118.6798,1.5858,1.2658,2.846,1.6199,1.3596,2.8463
100,gifted,1315.5,1313.7927,-1.7073,,,,,,
101,basic,10008.5,9921.7443,-86.7557,1.5155,1.2457,2.7121,1.5549,1.3357,2.7384
101,gifted,1315.5,1313.7817,-1.7183,,,,,,
102,basic,10008.5,9866.1408,-142.3592,1.5639,1.259,2.8155,1.5978,1.3569,2.8159
102,gifted,1315.5,1313.7687,-1.7313,,,,,,
103,basic,10008.5,9916.7053,-91.7947,1.5458,1.2565,2.7775,1.5822,1.3484,2.7855
103,gifted,1315.5,1313.7024,-1.7976,,,,,,
104,basic,10008.5,9841.9501,-166.5499,1.5551,1.2527,2.7857,1.5895,1.3465,2.7992
104,gifted,1315.5,1313.7753,-1.7247,,,,,,
105,basic,10008.5,9870.3516,-138.1484,1.5693,1.2577,2.8154,1.6053,1.3569,2.8158
105,gifted,1315.5,1313.8821,-1.6179,,,,,,
106,basic,10008.5,9951.2471,-57.2529,1.5685,1.2821,2.8153,1.6032,1.3637,2.8158
106,gifted,1315.5,1313.674,-1.826,,,,,,
107,basic,10008.5,9898.6949,-109.8051,1.5639,1.2729,2.7994,1.6004,1.3596,2.8155
107,gifted,1315.5,1313.8298,-1.6702,,,,,,
108,basic,10008.5,9833.249,-175.251,1.5791,1.2874,2.8158,1.6123,1.369,2.8185
108,gifted,1315.5,1313.7694,-1.7306,,,,,,
109,basic,10008.5,9826.9998,-181.5002,1.5927,1.2898,2.84,1.628,1.3769,2.8459
109,gifted,1315.5,1313.8569,-1.6431,,,,,,
110,basic,10008.5,9819.0387,-189.4613,1.5522,1.259,2.7982,1.589,1.3555,2.8093
110,gifted,1315.5,1313.7772,-1.7228,,,,,,
111,basic,10008.5,9902.2171,-106.2829,1.5881,1.2803,2.8428,1.6214,1.3645,2.846
111,gifted,1315.5,1313.7293,-1.7707,,,,,,
112,basic,10008.5,9844.296,-164.204,1.6011,1.312,2.8461,1.6341,1.3769,2.8465
112,gifted,1315.5,1313.7273,-1.7727,,,,,,
113,basic,10008.5,9907.3459,-101.1541,1.5527,1.259,2.7858,1.5912,1.3596,2.7994
113,gifted,1315.5,1313.7268,-1.7732,,,,,,
114,basic,10008.5,9932.996,-75.504,1.5055,1.2242,2.6874,1.5448,1.3069,2.719
114,gifted,1315.5,1313.747,-1.753,,,,,,
115,basic,10008.5,9904.6771,-103.8229,1.5898,1.3025,2.846,1.6277,1.3769,2.8465
115,gifted,1315.5,1313.7872,-1.7128,,,,,,
116,basic,10008.5,9868.3491,-140.1509,1.5773,1.2793,2.8206,1.6099,1.3596,2.8351
116,gifted,1315.5,1313.7633,-1.7367,,,,,,
117,basic,10008.5,9808.988,-199.512,1.517,1.2416,2.7155,1.5515,1.3312,2.7207
117,gifted,1315.5,1313.675,-1.825,,,,,,
118,basic,10008.5,9937.112,-71.388,1.5618,1.259,2.8146,1.5997,1.3555,2.8165
118,gifted,1315.5,1313.6912,-1.8088,,,,,,
119,basic,10008.5,9780.8288,-227.6712,1.5834,1.259,2.8422,1.6155,1.3596,2.846
119,gifted,1315.5,1313.698,-1.802,,,,,,
120,basic,10008.5,9887.9574,-120.5426,1.5738,1.2701,2.8206,1.6111,1.3596,2.846
120,gifted,1315.5,1313.8352,-1.6648,,,,,,
121,basic,10008.5,9896.4824,-112.0176,1.5818,1.3024,2.8165,1.6143,1.3769,2.8185
121,gifted,1315.5,1313.7118,-1.7882,,,,,,
122,basic,10008.5,9765.986,-242.514,1.5876,1.2872,2.8428,1.6246,1.372,2.8462
122,gifted,1315.5,1313.9036,-1.5964,,,,,,
123,basic,10008.5,9812.6297,-195.8703,1.581,1.2657,2.8322,1.6139,1.3596,2.8322
123,gifted,1315.5,1313.8725,-1.6275,,,,,,
124,basic,10008.5,9929.0164,-79.4836,1.5764,1.2821,2.8205,1.6142,1.3685,2.8461
124,gifted,1315.5,1313.7762,-1.7238,,,,,,
125,basic,10008.5,9829.6265,-178.8735,1.5702,1.259,2.8154,1.6046,1.3596,2.8155
125,gifted,1315.5,1313.9203,-1.5797,,,,,,
126,basic,10008.5,9925.3349,-83.1651,1.6062,1.3031,2.8465,1.6421,1.3767,2.8566
126,gifted,1315.5,1313.7283,-1.7717,,,,,,
127,basic,10008.5,9861.5833,-146.9167,1.5238,1.2414,2.7423,1.5629,1.3318,2.7608
127,gifted,1315.5,1313.8098,-1.6902,,,,,,
128,basic,10008.5,9779.5333,-228.9667,1.6342,1.3042,2.8798,1.6638,1.3769,2.906
128,gifted,1315.5,1313.6899,-1.8101,,,,,,
129,basic,10008.5,9893.8839,-114.6161,1.6039,1.2815,2.8465,1.6358,1.3681,2.8555
129,gifted,1315.5,1313.7456,-1.7544,,,,,,
130,basic,10008.5,9886.1986,-122.3014,1.6082,1.3068,2.8465,1.6408,1.3768,2.8638
130,gifted,1315.5,1313.8798,-1.6202,,,,,,
131,basic,10008.5,9878.7652,-129.7348,1.5741,1.259,2.8185,1.6089,1.3596,2.8204
131,gifted,1315.5,1313.689,-1.811,,,,,,
132,basic,10008.5,9815.4995,-193.0005,1.5164,1.2395,2.7003,1.5538,1.3283,2.7207
132,gifted,1315.5,1313.6842,-1.8158,,,,,,
133,basic,10008.5,9913.4445,-95.0555,1.5149,1.2348,2.6981,1.5509,1.3265,2.7121
133,gifted,1315.5,1313.6607,-1.8393,,,,,,
134,basic,10008.5,9898.6996,-109.8004,1.5762,1.259,2.8158,1.6118,1.3596,2.8206
134,gifted,1315.5,1313.7527,-1.7473,,,,,,
135,basic,10008.5,9804.3723,-204.1277,1.5613,1.259,2.8113,1.5968,1.3591,2.8156
135,gifted,1315.5,1313.7994,-1.7006,,,,,,
136,basic,10008.5,9872.9184,-135.5816,1.6121,1.3315,2.8464,1.6444,1.3792,2.8466
136,gifted,1315.5,1313.7158,-1.7842,,,,,,
137,basic,10008.5,9885.6655,-122.8345,1.5598,1.2748,2.7982,1.5981,1.3596,2.8153
137,gifted,1315.5,1313.7647,-1.7353,,,,,,
138,basic,10008.5,9799.2604,-209.2396,1.5521,1.2527,2.7857,1.5857,1.3465,2.7857
138,gifted,1315.5,1313.8036,-1.6964,,,,,,
139,basic,10008.5,9885.5235,-122.9765,1.5878,1.2815,2.8429,1.6212,1.3647,2.8462
139,gifted,1315.5,1313.7515,-1.7485,,,,,,
140,basic,10008.5,9827.2188,-181.2812,1.6097,1.3067,2.8465,1.6397,1.3768,2.8466
140,gifted,1315.5,1313.7948,-1.7052,,,,,,
141,basic,10008.5,9748.3557,-260.1443,1.6042,1.2774,2.8466,1.6367,1.3623,2.867
141,gifted,1315.5,1313.8002,-1.6998,,,,,,
142,basic,10008.5,9850.6062,-157.8938,1.5436,1.2528,2.7856,1.58,1.3488,2.7858
142,gifted,1315.5,1313.6218,-1.8782,,,,,,
143,basic,10008.5,9827.9591,-180.5409,1.5329,1.2359,2.7549,1.5702,1.3312,2.7633
143,gifted,1315.5,1313.7799,-1.7201,,,,,,
144,basic,10008.5,9870.1769,-138.3231,1.5639,1.2794,2.8155,1.6019,1.3646,2.8206
144,gifted,1315.5,1313.6753,-1.8247,,,,,,
145,basic,10008.5,9849.6985,-158.8015,1.5474,1.2529,2.7775,1.5805,1.3489,2.781
145,gifted,1315.5,1313.7839,-1.7161,,,,,,
146,basic,10008.5,9774.7858,-233.7142,1.6254,1.3266,2.8474,1.6573,1.378,2.8934
146,gifted,1315.5,1313.8411,-1.6589,,,,,,
147,basic,10008.5,9842.1818,-166.3182,1.6003,1.2893,2.8464,1.6332,1.3716,2.8466
147,gifted,1315.5,1313.7069,-1.7931,,,,,,
148,basic,10008.5,9903.3442,-105.1558,1.6036,1.3033,2.8462,1.6348,1.3766,2.8465
148,gifted,1315.5,1313.8173,-1.6827,,,,,,
149,basic,10008.5,9873.5155,-134.9845,1.5236,1.2413,2.7121,1.5581,1.3315,2.7188
149,gifted,1315.5,1313.8232,-1.6768,,,,,,
150,basic,10008.5,9866.2517,-142.2483,1.5908,1.2898,2.846,1.621,1.3689,2.8463
150,gifted,1315.5,1313.9192,-1.5808,,,,,,
151,basic,10008.5,9857.4484,-151.0516,1.5578,1.259,2.8152,1.5956,1.3595,2.8158
151,gifted,1315.5,1313.774,-1.726,,,,,,
152,basic,10008.5,9806.7703,-201.7297,1.4973,1.223,2.6631,1.532,1.3035,2.6631
152,gifted,1315.5,1313.7381,-1.7619,,,,,,
153,basic,10008.5,9798.8467,-209.6533,1.5993,1.2898,2.8463,1.6328,1.3766,2.8466
