draw,program,base_riders,scen_riders,d_riders,base_dist_mean,base_dist_p50,base_dist_p90,scen_dist_mean,scen_dist_p50,scen_dist_p90
103,basic,10008.5,10730.0889,721.5889,1.5458,1.2565,2.7775,1.6076,1.3551,2.846
103,gifted,1315.5,0.0,-1315.5,,,,,,
104,basic,10008.5,10685.7005,677.2005,1.5551,1.2527,2.7857,1.6149,1.3487,2.8465
104,gifted,1315.5,0.0,-1315.5,,,,,,
105,basic,10008.5,10763.8909,755.3909,1.5693,1.2577,2.8154,1.6321,1.3594,2.8897
105,gifted,1315.5,0.0,-1315.5,,,,,,
106,basic,10008.5,10803.905,795.405,1.5685,1.2821,2.8153,1.6321,1.3692,2.8792
106,gifted,1315.5,0.0,-1315.5,,,,,,
107,basic,10008.5,10795.0208,786.5208,1.5639,1.2729,2.7994,1.6267,1.3597,2.8624
107,gifted,1315.5,0.0,-1315.5,,,,,,
108,basic,10008.5,10714.4567,705.9567,1.5791,1.2874,2.8158,1.6384,1.372,2.8987
108,gifted,1315.5,0.0,-1315.5,,,,,,
109,basic,10008.5,10730.7508,722.2508,1.5927,1.2898,2.84,1.6565,1.3769,2.9081
109,gifted,1315.5,0.0,-1315.5,,,,,,
110,basic,10008.5,10714.1777,705.6777,1.5522,1.259,2.7982,1.6182,1.3596,2.8473
110,gifted,1315.5,0.0,-1315.5,,,,,,
111,basic,10008.5,10778.6133,770.1133,1.5881,1.2803,2.8428,1.6498,1.3692,2.9047
111,gifted,1315.5,0.0,-1315.5,,,,,,
112,basic,10008.5,10726.6298,718.1298,1.6011,1.312,2.8461,1.6635,1.3874,2.9343
112,gifted,1315.5,0.0,-1315.5,,,,,,
113,basic,10008.5,10768.3761,759.8761,1.5527,1.259,2.7858,1.6151,1.3596,2.8465
113,gifted,1315.5,0.0,-1315.5,,,,,,
114,basic,10008.5,10762.8157,754.3157,1.5055,1.2242,2.6874,1.5685,1.3066,2.7875
114,gifted,1315.5,0.0,-1315.5,,,,,,
115,basic,10008.5,10787.6856,779.1856,1.5898,1.3025,2.846,1.6556,1.3769,2.9256
115,gifted,1315.5,0.0,-1315.5,,,,,,
116,basic,10008.5,10795.1293,786.6293,1.5773,1.2793,2.8206,1.6367,1.3602,2.901
116,gifted,1315.5,0.0,-1315.5,,,,,,
117,basic,10008.5,10667.9498,659.4498,1.517,1.2416,2.7155,1.5764,1.3433,2.7857
117,gifted,1315.5,0.0,-1315.5,,,,,,
118,basic,10008.5,10810.8948,802.3948,1.5618,1.259,2.8146,1.6284,1.3594,2.9014
118,gifted,1315.5,0.0,-1315.5,,,,,,
119,basic,10008.5,10693.8339,685.3339,1.5834,1.259,2.8422,1.6471,1.3689,2.9071
119,gifted,1315.5,0.0,-1315.5,,,,,,
120,basic,10008.5,10801.613,793.113,1.5738,1.2701,2.8206,1.6363,1.3596,2.9031
120,gifted,1315.5,0.0,-1315.5,,,,,,
121,basic,10008.5,10740.8414,732.3414,1.5818,1.3024,2.8165,1.6361,1.3769,2.8627
121,gifted,1315.5,0.0,-1315.5,,,,,,
