GEOID,school_id,walk_frac
530330053051,911,1.0
530330053052,911,1.0
530330053061,911,1.0
530330053062,911,1.0
530330053071,911,1.0
530330053072,911,1.0
530330053073,911,1.0
530330054011,911,1.0
530330054012,911,0.578913
530330054013,911,0.602618
530330054021,911,1.0
530330054022,911,1.0
530330054023,911,1.0
530330062001,911,0.004422
530330062002,911,0.004541
530330099003,930,0.56568
530330099004,930,0.002529
530330108001,930,0.048399
530330108003,930,0.233643
530330061001,935,0.033216
530330061003,935,0.646966
530330061004,935,0.535841
530330061005,935,0.532115
530330066001,935,0.21113
530330066002,935,0.492048
530330101013,939,0.30214
530330101021,939,0.405327
530330101022,939,0.020755
530330102001,939,0.861023
530330102002,939,0.202209
530330102003,939,0.999841
530330102004,939,1.0
530330103011,939,0.993539
530330103012,939,0.065717
530330103021,939,0.00031
530330103023,939,0.874279
530330111014,939,0.0001
530330111021,939,0.010566
530330111022,939,0.338233
530330029003,949,0.028743
530330030001,949,0.252596
530330030002,949,0.000303
530330030003,949,0.760222
530330030004,949,1.0
530330031001,949,0.235706
530330031002,949,0.067468
530330031003,949,1.0
530330031004,949,0.416655
530330032011,949,0.017691
530330032013,949,0.747646
530330032021,949,1.0
530330032022,949,0.980825
530330032023,949,0.378256
530330033011,949,1.0
530330033012,949,1.0
530330033013,949,1.0
530330033021,949,1.0
530330033022,949,1.0
530330033023,949,1.0
530330034001,949,0.511039
530330034002,949,0.512618
530330034003,949,0.042868
530330047011,949,1.0
530330047012,949,0.101595
530330047013,949,0.131891
530330047021,949,1.0
530330047022,949,0.998668
530330047023,949,0.999207
530330047031,949,0.748472
530330047033,949,7.4e-05
530330026002,950,0.146368
530330026003,950,0.801424
530330026004,950,0.000138
530330027001,950,3.3e-05
530330027002,950,0.67995
530330027003,950,0.501887
530330027004,950,0.009441
530330036011,950,0.570303
530330036012,950,1.0
530330036013,950,1.0
530330036021,950,0.984869
530330036022,950,1.0
530330036023,950,0.841986
530330045001,950,0.060292
530330045002,950,0.873428
530330046001,950,0.091525
530330046002,950,0.460466
530330015001,955,1.0
530330015002,955,0.834709
530330016001,955,0.067911
530330016002,955,0.730284
530330016003,955,0.728944
530330017022,955,0.068732
530330029001,955,0.001503
530330029002,955,0.000279
530330029003,955,0.508044
530330030001,955,0.81811
530330030002,955,0.994668
530330030003,955,1.0
530330030004,955,1.0
530330031001,955,1.0
530330031002,955,1.0
530330031003,955,1.0
530330031004,955,1.0
530330031005,955,0.860984
530330032011,955,0.554143
530330032012,955,0.908265
530330032013,955,1.0
530330032021,955,1.0
530330032022,955,1.0
530330032023,955,1.0
530330033011,955,1.0
530330033012,955,1.0
530330033013,955,1.0
530330033021,955,1.0
530330033022,955,1.0
530330033023,955,1.0
530330034001,955,0.791848
530330034002,955,0.970486
530330034003,955,0.188028
530330035001,955,0.022798
530330035002,955,0.008656
530330047011,955,1.0
530330047012,955,0.583215
530330047013,955,1.0
530330047021,955,1.0
530330047022,955,1.0
530330047023,955,1.0
530330047031,955,0.936847
530330047032,955,0.96816
530330047033,955,0.21761
530330110011,960,0.04699
530330111013,960,0.429795
530330111021,960,0.117942
530330111023,960,0.915201
530330111024,960,0.486458
530330117001,960,0.835802
530330117003,960,0.245127
530330117004,960,0.092881
530330118011,960,0.83261
530330118012,960,1.0
530330118013,960,1.0
530330118021,960,0.127724
530330118022,960,0.17786
530330118023,960,0.999352
530330119011,960,0.020736
530330012013,971,0.096922
530330013001,971,0.760911
530330013002,971,0.16624
530330013003,971,0.473375
530330018001,971,1.0
530330018002,971,0.533587
530330018003,971,0.235787
530330019002,971,0.486067
530330019004,971,0.545665
530330027002,971,0.000181
530330027003,971,0.529312
530330027004,971,0.753506
530330028001,971,0.255445
530330028004,971,0.00543
530330046001,971,1.4e-05
530330099002,972,0.057485
530330099003,972,0.08473
530330106011,972,3e-06
530330107011,972,0.006483
530330107012,972,0.975575
530330107013,972,0.847477
530330107021,972,0.819866
530330107022,972,0.999878
530330107023,972,0.524888
530330108001,972,0.057585
530330108002,972,0.999826
530330108003,972,0.99988
530330114013,972,0.00022
530330059023,974,0.000219
530330060002,974,0.38929
530330060003,974,0.174032
530330067021,974,0.999674
530330067023,974,0.877899
530330067031,974,0.97766
530330067032,974,0.966677
530330067033,974,0.985762
530330068001,974,1.0
530330068002,974,0.996014
530330068003,974,1.0
530330069001,974,0.168201
530330069002,974,0.331342
530330069003,974,0.01379
530330070011,974,0.270319
530330070021,974,1.0
530330070022,974,0.975473
530330070023,974,0.353228
530330021001,977,0.245246
530330021003,977,0.169373
530330022002,977,0.413842
530330022003,977,0.362341
530330022004,977,0.658936
530330024001,977,1.0
530330024002,977,0.999878
530330025001,977,0.126581
530330038001,977,0.353056
530330038002,977,0.007807
530330039001,977,0.982499
530330039002,977,0.99482
530330040001,977,0.017026
530330040002,977,0.670594
530330042011,977,0.023756
530330042013,977,0.396031
530330042022,977,0.04839
530330064002,983,0.128489
530330064003,983,0.036326
530330065002,983,0.055224
530330074051,983,0.668705
530330074052,983,0.604092
530330074061,983,0.01152
530330075011,983,0.794557
530330075012,983,0.190427
530330075013,983,0.982717
530330075021,983,1.0
530330075022,983,1.0
530330075023,983,1.0
530330075031,983,1.0
530330075032,983,1.0
530330076001,983,0.897259
530330076002,983,1.0
530330076003,983,1.0
530330077001,983,0.337063
530330077002,983,0.513742
530330077003,983,1.0
530330077004,983,1.0
530330078002,983,0.000848
530330078003,983,0.279971
530330079011,983,1.0
530330079012,983,1.0
530330079021,983,1.0
530330079022,983,1.0
530330079023,983,1.0
530330082002,983,0.552376
530330082003,983,0.333357
530330083001,983,1.0
530330083002,983,0.446336
530330084011,983,1.0
530330084012,983,1.0
530330084013,983,1.0
530330084021,983,1.0
530330084022,983,0.633196
530330084023,983,1.0
530330085001,983,0.313138
530330085002,983,0.59928
530330086001,983,1.0
530330086002,983,0.699135
530330086003,983,1.0
530330086004,983,0.924293
530330087001,983,1.0
530330087002,983,0.893335
530330087003,983,1.0
530330088001,983,0.972547
530330088002,983,0.444143
530330088003,983,0.012436
530330090001,983,0.172553
530330090002,983,0.199227
