draw,program,base_riders,scen_riders,d_riders,base_dist_mean,base_dist_p50,base_dist_p90,scen_dist_mean,scen_dist_p50,scen_dist_p90
177,gifted,1315.5,1315.5,0.0,,,,,,
178,basic,10008.5,12748.5948,2740.0948,1.5451,1.2581,2.7857,1.7803,1.511,3.0854
178,gifted,1315.5,1315.5,0.0,,,,,,
179,basic,10008.5,12809.6605,2801.1605,1.5874,1.2822,2.8435,1.8244,1.5486,3.1164
179,gifted,1315.5,1315.5,0.0,,,,,,
180,basic,10008.5,12696.3447,2687.8447,1.5632,1.259,2.8094,1.8027,1.5249,3.0978
180,gifted,1315.5,1315.5,0.0,,,,,,
181,basic,10008.5,12835.3043,2826.8043,1.5605,1.2527,2.8152,1.7958,1.522,3.0882
181,gifted,1315.5,1315.5,0.0,,,,,,
182,basic,10008.5,12789.1956,2780.6956,1.568,1.2604,2.8154,1.7934,1.5293,3.0883
182,gifted,1315.5,1315.5,0.0,,,,,,
183,basic,10008.5,12509.2163,2500.7163,1.5531,1.2527,2.7933,1.7866,1.4922,3.0885
183,gifted,1315.5,1315.5,0.0,,,,,,
184,basic,10008.5,12683.8872,2675.3872,1.5782,1.259,2.8225,1.7986,1.5179,3.0886
184,gifted,1315.5,1315.5,0.0,,,,,,
185,basic,10008.5,12653.96,2645.46,1.5421,1.2477,2.7775,1.7672,1.4935,3.0549
185,gifted,1315.5,1315.5,0.0,,,,,,
186,basic,10008.5,12706.0559,2697.5559,1.5257,1.2277,2.7384,1.738,1.4773,2.9922
186,gifted,1315.5,1315.5,0.0,,,,,,
187,basic,10008.5,12834.7173,2826.2173,1.5613,1.259,2.8096,1.7806,1.5294,3.0609
187,gifted,1315.5,1315.5,0.0,,,,,,
188,basic,10008.5,12894.7857,2886.2857,1.5563,1.2825,2.7982,1.783,1.5547,3.061
188,gifted,1315.5,1315.5,0.0,,,,,,
189,basic,10008.5,12875.8367,2867.3367,1.5839,1.2898,2.8421,1.8166,1.5676,3.1005
189,gifted,1315.5,1315.5,0.0,,,,,,
190,basic,10008.5,12877.4135,2868.9135,1.5679,1.259,2.8157,1.7987,1.5343,3.0925
190,gifted,1315.5,1315.5,0.0,,,,,,
191,basic,10008.5,12837.1364,2828.6364,1.5859,1.2874,2.846,1.8189,1.5588,3.1144
191,gifted,1315.5,1315.5,0.0,,,,,,
192,basic,10008.5,12579.9122,2571.4122,1.5591,1.2606,2.7934,1.7848,1.5054,3.076
192,gifted,1315.5,1315.5,0.0,,,,,,
193,basic,10008.5,12739.3877,2730.8877,1.5403,1.2474,2.7632,1.7556,1.4943,3.0375
193,gifted,1315.5,1315.5,0.0,,,,,,
194,basic,10008.5,12859.9906,2851.4906,1.5385,1.2437,2.7854,1.7677,1.5058,3.0529
194,gifted,1315.5,1315.5,0.0,,,,,,
195,basic,10008.5,12863.477,2854.977,1.534,1.2527,2.7565,1.7553,1.5108,3.0298
195,gifted,1315.5,1315.5,0.0,,,,,,
196,basic,10008.5,12873.8531,2865.3531,1.5632,1.259,2.8119,1.8006,1.5293,3.0979
196,gifted,1315.5,1315.5,0.0,,,,,,
197,basic,10008.5,12954.9581,2946.4581,1.546,1.2529,2.7855,1.7652,1.5274,3.0407
197,gifted,1315.5,1315.5,0.0,,,,,,
198,basic,10008.5,12869.7823,2861.2823,1.5494,1.2475,2.8094,1.7939,1.5216,3.0977
198,gifted,1315.5,1315.5,0.0,,,,,,
199,basic,10008.5,13000.0323,2991.5323,1.6069,1.2794,2.8466,1.8636,1.5733,3.2338
199,gifted,1315.5,1315.5,0.0,,,,,,
