draw,program,base_riders,scen_riders,d_riders,base_dist_mean,base_dist_p50,base_dist_p90,scen_dist_mean,scen_dist_p50,scen_dist_p90
150,basic,10008.5,7126.599,-2881.901,1.4944,1.2472,2.6704,1.809,1.5915,2.9086
150,gifted,1315.5,1217.8314,-97.6686,,,,,,
151,basic,10008.5,7113.0515,-2895.4485,1.4845,1.2414,2.6559,1.7968,1.5911,2.8826
151,gifted,1315.5,1220.7982,-94.7018,,,,,,
152,basic,10008.5,7215.1898,-2793.3102,1.5493,1.259,2.7995,1.8707,1.6373,3.0405
152,gifted,1315.5,1217.2819,-98.2181,,,,,,
153,basic,10008.5,7220.3746,-2788.1254,1.5378,1.2712,2.7775,1.8546,1.6348,3.0027
153,gifted,1315.5,1216.6299,-98.8701,,,,,,
154,basic,10008.5,7308.7171,-2699.7829,1.6085,1.3155,2.8463,1.9367,1.6885,3.1004
154,gifted,1315.5,1218.3587,-97.1413,,,,,,
155,basic,10008.5,7236.4916,-2772.0084,1.538,1.2872,2.7555,1.8512,1.6544,2.9839
155,gifted,1315.5,1219.9221,-95.5779,,,,,,
156,basic,10008.5,7287.3129,-2721.1871,1.5648,1.2946,2.8055,1.8806,1.6666,3.0406
156,gifted,1315.5,1218.4685,-97.0315,,,,,,
157,basic,10008.5,7229.4535,-2779.0465,1.5502,1.2773,2.7857,1.87,1.6382,3.0313
157,gifted,1315.5,1217.5708,-97.9292,,,,,,
158,basic,10008.5,7191.9735,-2816.5265,1.5401,1.259,2.762,1.8619,1.6345,3.0056
158,gifted,1315.5,1216.1443,-99.3557,,,,,,
159,basic,10008.5,7073.7568,-2934.7432,1.4718,1.2241,2.6211,1.7856,1.5728,2.8666
159,gifted,1315.5,1218.801,-96.699,,,,,,
160,basic,10008.5,7272.1145,-2736.3855,1.5789,1.3039,2.8421,1.9022,1.6778,3.0766
160,gifted,1315.5,1217.1201,-98.3799,,,,,,
161,basic,10008.5,7361.7494,-2646.7506,1.6001,1.3434,2.8434,1.9159,1.6939,3.0682
161,gifted,1315.5,1219.6432,-95.8568,,,,,,
162,basic,10008.5,7089.8048,-2918.6952,1.4889,1.2377,2.663,1.8056,1.5912,2.9027
162,gifted,1315.5,1216.7238,-98.7762,,,,,,
163,basic,10008.5,7167.9091,-2840.5909,1.5269,1.2566,2.7579,1.8475,1.6303,2.992
163,gifted,1315.5,1217.3202,-98.1798,,,,,,
164,basic,10008.5,7194.5694,-2813.9306,1.5537,1.262,2.7858,1.8803,1.6523,3.0375
164,gifted,1315.5,1220.281,-95.219,,,,,,
165,basic,10008.5,7120.3416,-2888.1584,1.5025,1.2398,2.6856,1.8217,1.591,2.9657
165,gifted,1315.5,1217.4174,-98.0826,,,,,,
166,basic,10008.5,7145.0975,-2863.4025,1.5275,1.2526,2.7561,1.8523,1.6093,3.0096
166,gifted,1315.5,1219.362,-96.138,,,,,,
167,basic,10008.5,7297.4846,-2711.0154,1.5951,1.3029,2.8462,1.9201,1.6667,3.1004
167,gifted,1315.5,1217.564,-97.936,,,,,,
