draw,program,base_riders,scen_riders,d_riders,base_dist_mean,base_dist_p50,base_dist_p90,scen_dist_mean,scen_dist_p50,scen_dist_p90
121,basic,10008.5,10250.335,241.835,1.5264,1.2392,2.7423,1.6168,1.3486,2.9592
121,gifted,1315.5,1315.5,0.0,,,,,,
122,basic,10008.5,10251.9865,243.4865,1.5721,1.259,2.8158,1.6559,1.3697,2.9704
122,gifted,1315.5,1315.5,0.0,,,,,,
123,basic,10008.5,10233.1479,224.6479,1.5386,1.2527,2.7775,1.6283,1.3625,2.9594
123,gifted,1315.5,1315.5,0.0,,,,,,
124,basic,10008.5,10237.5315,229.0315,1.5634,1.2528,2.8094,1.6542,1.369,2.9704
124,gifted,1315.5,1315.5,0.0,,,,,,
125,basic,10008.5,10233.0768,224.5768,1.5071,1.2186,2.6631,1.6052,1.328,2.9027
125,gifted,1315.5,1315.5,0.0,,,,,,
126,basic,10008.5,10273.9261,265.4261,1.5457,1.2529,2.7775,1.6378,1.3694,2.9594
126,gifted,1315.5,1315.5,0.0,,,,,,
127,basic,10008.5,10253.11,244.61,1.5623,1.259,2.8093,1.6502,1.3768,2.9704
127,gifted,1315.5,1315.5,0.0,,,,,,
128,basic,10008.5,10262.7,254.2,1.5276,1.2527,2.745,1.6175,1.3596,2.9539
128,gifted,1315.5,1315.5,0.0,,,,,,
129,basic,10008.5,10217.5992,209.0992,1.5027,1.2241,2.6631,1.5939,1.3315,2.8623
129,gifted,1315.5,1315.5,0.0,,,,,,
130,basic,10008.5,10261.3902,252.8902,1.55,1.2529,2.7902,1.6414,1.3689,2.9699
130,gifted,1315.5,1315.5,0.0,,,,,,
131,basic,10008.5,10239.8491,231.3491,1.5642,1.2585,2.8094,1.6507,1.3714,2.9704
131,gifted,1315.5,1315.5,0.0,,,,,,
132,basic,10008.5,10224.3134,215.8134,1.5569,1.259,2.7998,1.644,1.372,2.9698
132,gifted,1315.5,1315.5,0.0,,,,,,
133,basic,10008.5,10267.1968,258.6968,1.5741,1.259,2.8421,1.6626,1.3768,2.983
133,gifted,1315.5,1315.5,0.0,,,,,,
134,basic,10008.5,10243.4633,234.9633,1.5653,1.2814,2.8094,1.6529,1.388,2.9699
134,gifted,1315.5,1315.5,0.0,,,,,,
135,basic,10008.5,10245.649,237.149,1.5429,1.2415,2.7856,1.6349,1.3554,2.9699
135,gifted,1315.5,1315.5,0.0,,,,,,
136,basic,10008.5,10260.1756,251.6756,1.558,1.2415,2.7994,1.6461,1.3552,2.9699
136,gifted,1315.5,1315.5,0.0,,,,,,
137,basic,10008.5,10260.7705,252.2705,1.5794,1.2815,2.8158,1.6677,1.3903,2.9704
137,gifted,1315.5,1315.5,0.0,,,,,,
138,basic,10008.5,10260.6174,252.1174,1.5748,1.259,2.8184,1.6653,1.378,2.9831
138,gifted,1315.5,1315.5,0.0,,,,,,
139,basic,10008.5,10244.8394,236.3394,1.5672,1.2583,2.8155,1.6542,1.3727,2.9704
139,gifted,1315.5,1315.5,0.0,,,,,,
140,basic,10008.5,10229.8156,221.3156,1.5762,1.2748,2.8299,1.6634,1.3809,2.9747
140,gifted,1315.5,1315.5,0.0,,,,,,
141,basic,10008.5,10281.4045,272.9045,1.5528,1.2529,2.7982,1.6421,1.3693,2.97
141,gifted,1315.5,1315.5,0.0,,,,,,
