draw,program,base_riders,scen_riders,d_riders,base_dist_mean,base_dist_p50,base_dist_p90,scen_dist_mean,scen_dist_p50,scen_dist_p90
174,basic,10008.5,15326.0922,5317.5922,1.5049,1.2233,2.6855,1.5136,1.2181,2.6672
174,gifted,1315.5,1478.196,162.696,,,,,,
175,basic,10008.5,14427.0536,4418.5536,1.5583,1.2584,2.8094,1.5212,1.2252,2.6867
175,gifted,1315.5,1474.8007,159.3007,,,,,,
176,basic,10008.5,14936.4835,4927.9835,1.5357,1.2498,2.7624,1.4961,1.2207,2.6384
176,gifted,1315.5,1478.9374,163.4374,,,,,,
177,basic,10008.5,16093.1183,6084.6183,1.5161,1.2473,2.6898,1.5,1.2234,2.6384
177,gifted,1315.5,1475.5302,160.0302,,,,,,
178,basic,10008.5,14885.1558,4876.6558,1.5692,1.259,2.8184,1.542,1.2413,2.7393
178,gifted,1315.5,1478.9924,163.4924,,,,,,
179,basic,10008.5,16475.0955,6466.5955,1.5765,1.2824,2.8203,1.5832,1.259,2.8094
179,gifted,1315.5,1476.8098,161.3098,,,,,,
180,basic,10008.5,16186.3539,6177.8539,1.5629,1.259,2.8094,1.5725,1.2529,2.7945
180,gifted,1315.5,1479.8739,164.3739,,,,,,
181,basic,10008.5,15874.9065,5866.4065,1.5637,1.2527,2.8156,1.5582,1.2413,2.7718
181,gifted,1315.5,1474.4855,158.9855,,,,,,
182,basic,10008.5,14476.4805,4467.9805,1.5745,1.2763,2.8243,1.5444,1.2382,2.7425
182,gifted,1315.5,1472.1135,156.6135,,,,,,
183,basic,10008.5,15371.1511,5362.6511,1.5713,1.259,2.8183,1.5565,1.2474,2.7686
183,gifted,1315.5,1477.1553,161.6553,,,,,,
184,basic,10008.5,14707.2446,4698.7446,1.5703,1.259,2.8154,1.5537,1.2396,2.7555
184,gifted,1315.5,1477.0195,161.5195,,,,,,
185,basic,10008.5,14870.8216,4862.3216,1.5248,1.2437,2.7335,1.4918,1.2162,2.637
185,gifted,1315.5,1470.7406,155.2406,,,,,,
186,basic,10008.5,15261.9371,5253.4371,1.5659,1.259,2.8094,1.5407,1.2303,2.7327
186,gifted,1315.5,1476.2159,160.7159,,,,,,
187,basic,10008.5,15360.972,5352.472,1.5189,1.2334,2.7331,1.5014,1.2206,2.663
187,gifted,1315.5,1475.1951,159.6951,,,,,,
188,basic,10008.5,15599.3971,5590.8971,1.538,1.2437,2.7858,1.527,1.2252,2.7121
188,gifted,1315.5,1480.6547,165.1547,,,,,,
189,basic,10008.5,15028.1581,5019.6581,1.5185,1.2252,2.7121,1.4968,1.2154,2.6292
189,gifted,1315.5,1478.8879,163.3879,,,,,,
190,basic,10008.5,15986.9869,5978.4869,1.5235,1.2302,2.7395,1.5232,1.2233,2.6856
190,gifted,1315.5,1476.8033,161.3033,,,,,,
191,basic,10008.5,15468.7426,5460.2426,1.6031,1.2898,2.8462,1.5866,1.2563,2.8158
191,gifted,1315.5,1476.4821,160.9821,,,,,,
192,basic,10008.5,17590.9915,7582.4915,1.5812,1.2773,2.8417,1.5696,1.259,2.7775
192,gifted,1315.5,1480.0965,164.5965,,,,,,
193,basic,10008.5,15295.5987,5287.0987,1.5422,1.2529,2.7856,1.5268,1.2297,2.7071
193,gifted,1315.5,1478.8825,163.3825,,,,,,
194,basic,10008.5,15008.2535,4999.7535,1.5417,1.2483,2.7802,1.5319,1.2252,2.7072
194,gifted,1315.5,1476.3645,160.8645,,,,,,
195,basic,10008.5,16318.1796,6309.6796,1.5521,1.259,2.7855,1.5455,1.2381,2.7239
195,gifted,1315.5,1480.5797,165.0797,,,,,,
196,basic,10008.5,15905.1183,5896.6183,1.5592,1.2656,2.7994,1.5574,1.2482,2.748
196,gifted,1315.5,1477.4382,161.9382,,,,,,
197,basic,10008.5,15357.8632,5349.3632,1.6012,1.3132,2.8465,1.5857,1.2657,2.8205
197,gifted,1315.5,1478.273,162.773,,,,,,
198,basic,10008.5,15598.8745,5590.3745,1.5728,1.2814,2.8206,1.5578,1.2527,2.7635
198,gifted,1315.5,1476.5119,161.0119,,,,,,
199,basic,10008.5,15597.2087,5588.7087,1.6157,1.2814,2.8622,1.6156,1.259,2.8556
199,gifted,1315.5,1479.5733,164.0733,,,,,,
