draw,school_id,program,base_eligible,base_riders,scen_eligible,scen_riders,base_dist_mean,scen_dist_mean
2,226,basic,249.819,169.208,249.819,169.208,1.242,1.242
2,229,basic,247.274,211.622,247.274,211.622,1.137,1.137
2,230,basic,118.327,84.102,118.327,84.102,1.019,1.019
2,233,basic,284.281,186.825,284.281,186.825,0.831,0.831
2,234,basic,75.447,63.689,75.447,63.689,1.189,1.189
2,235,basic,81.213,53.085,81.213,53.085,1.245,1.245
2,236,basic,52.191,46.134,52.191,46.134,1.083,1.083
2,239,basic,270.846,164.087,270.846,164.087,1.659,1.659
2,241,basic,385.569,134.656,385.569,134.656,1.869,1.869
2,242,basic,163.036,117.793,163.036,117.793,1.22,1.22
2,243,basic,215.507,120.114,215.507,120.114,0.983,0.983
2,244,basic,37.985,35.249,37.985,35.249,1.145,1.145
2,245,basic,321.139,284.223,321.139,284.223,1.232,1.232
2,246,basic,222.738,121.743,222.738,121.743,1.141,1.141
2,247,basic,364.511,127.79,364.511,127.79,1.552,1.552
2,248,basic,150.196,101.193,150.196,101.193,0.894,0.894
2,249,basic,33.38,27.216,33.38,27.216,0.858,0.858
2,250,basic,81.708,63.916,81.708,63.916,0.96,0.96
2,251,basic,127.081,63.907,127.081,63.907,1.348,1.348
2,252,basic,238.014,174.191,238.014,174.191,1.376,1.376
2,255,basic,88.537,62.222,88.537,62.222,0.839,0.839
2,257,basic,126.518,112.233,126.518,112.233,1.088,1.088
2,259,basic,167.055,128.017,167.055,128.017,1.279,1.279
2,261,basic,179.286,163.076,179.286,163.076,1.123,1.123
2,262,basic,187.052,150.772,187.052,150.772,1.06,1.06
2,264,basic,79.586,38.661,79.586,38.661,0.902,0.902
2,266,basic,105.764,88.966,105.764,88.966,0.905,0.905
2,267,basic,123.422,113.558,123.422,113.558,1.038,1.038
2,268,basic,104.715,99.479,104.715,99.479,1.085,1.085
2,269,basic,103.237,96.81,103.237,96.81,1.05,1.05
2,270,basic,151.643,107.978,151.643,107.978,1.427,1.427
2,272,basic,44.653,41.976,44.653,41.976,1.044,1.044
2,275,basic,94.144,88.434,94.144,88.434,1.165,1.165
2,276,basic,150.783,77.49,150.783,77.49,1.116,1.116
2,277,basic,130.173,89.472,130.173,89.472,0.997,0.997
2,279,basic,105.603,49.088,105.603,49.088,0.993,0.993
2,281,basic,65.784,46.767,65.784,46.767,0.827,0.827
2,282,basic,78.41,61.763,78.41,61.763,0.913,0.913
2,286,basic,176.438,114.166,176.438,114.166,1.757,1.757
2,287,gifted,190.0,174.282,190.0,174.282,,
2,288,basic,184.373,161.912,184.373,161.912,1.349,1.349
2,289,basic,156.437,130.273,156.437,130.273,1.35,1.35
2,291,basic,375.15,256.158,375.15,256.158,2.181,2.181
2,292,basic,564.715,325.713,564.715,325.713,1.472,1.472
2,930,basic,398.97,346.927,398.97,346.927,2.333,2.333
2,935,basic,437.834,299.725,437.834,299.725,1.796,1.796
2,939,basic,219.314,108.46,219.314,108.46,1.645,1.645
2,949,basic,377.703,304.906,377.703,304.906,1.572,1.572
2,955,basic,46.54,44.213,46.54,44.213,2.807,2.807
2,971,gifted,516.421,473.699,516.421,473.699,,
2,972,basic,262.112,186.501,262.112,186.501,1.873,1.873
2,974,basic,85.455,77.594,85.455,77.594,1.205,1.205
2,977,basic,239.515,187.445,239.515,187.445,1.301,1.301
3,11,basic,0.0,0.0,1195.432,593.326,,1.432
3,12,basic,0.0,0.0,851.603,347.553,,2.189
3,13,basic,0.0,0.0,1040.278,610.504,,1.569
3,14,basic,0.0,0.0,1167.361,514.005,,1.54
3,15,basic,0.0,0.0,1377.245,544.752,,1.907
3,17,basic,0.0,0.0,1066.462,496.268,,1.494
3,18,basic,0.0,0.0,900.28,601.57,,1.346
3,19,basic,0.0,0.0,1265.951,588.24,,1.933
3,20,basic,0.0,0.0,1206.362,765.126,,1.766
3,21,basic,0.0,0.0,662.895,427.597,,1.314
3,22,basic,0.0,0.0,755.217,498.211,,1.271
3,23,basic,0.0,0.0,243.377,192.61,,4.549
3,24,basic,0.0,0.0,165.0,107.182,,4.68
3,103,basic,273.418,227.434,273.418,227.434,1.609,1.609
3,104,basic,144.815,58.67,144.815,58.67,2.324,2.324
3,105,basic,460.791,210.183,460.791,210.183,2.34,2.34
3,105,gifted,181.598,166.795,181.598,166.795,,
3,106,basic,446.707,262.394,446.707,262.394,1.732,1.732
3,106,gifted,115.877,106.431,115.877,106.431,,
3,107,basic,510.282,246.051,510.282,246.051,2.466,2.466
3,109,basic,146.536,92.259,146.536,92.259,2.163,2.163
3,110,basic,389.748,200.421,389.748,200.421,2.107,2.107
3,113,basic,385.623,221.764,385.623,221.764,2.337,2.337
3,113,gifted,133.765,122.86,133.765,122.86,,
3,115,basic,139.096,77.792,139.096,77.792,1.723,1.723
3,117,basic,256.417,151.529,256.417,151.529,2.323,2.323
3,117,gifted,89.573,82.271,89.573,82.271,,
3,118,basic,265.879,134.657,265.879,134.657,2.14,2.14
3,130,basic,667.889,384.468,667.889,384.468,1.719,1.719
3,201,basic,79.507,54.389,79.507,54.389,0.996,0.996
3,202,basic,168.953,92.066,168.953,92.066,1.664,1.664
3,203,basic,248.958,174.821,248.958,174.821,1.291,1.291
3,204,basic,175.011,124.66,175.011,124.66,1.454,1.454
3,208,basic,201.07,161.409,201.07,161.409,1.24,1.24
3,209,basic,149.576,58.623,149.576,58.623,0.781,0.781
3,210,basic,193.115,88.828,193.115,88.828,1.409,1.409
3,211,basic,85.07,54.811,85.07,54.811,1.118,1.118
3,212,gifted,205.732,188.961,205.732,188.961,,
3,215,basic,114.076,72.375,114.076,72.375,0.9,0.9
3,218,basic,159.514,101.985,159.514,101.985,0.769,0.769
3,220,basic,83.546,68.998,83.546,68.998,1.35,1.35
3,221,basic,165.473,118.044,165.473,118.044,0.983,0.983
3,222,basic,148.044,86.087,148.044,86.087,2.19,2.19
3,225,basic,90.805,47.824,90.805,47.824,1.297,1.297
3,226,basic,262.745,178.642,262.745,178.642,1.303,1.303
3,229,basic,250.094,204.298,250.094,204.298,1.15,1.15
3,230,basic,107.509,73.074,107.509,73.074,1.065,1.065
3,233,basic,277.047,178.289,277.047,178.289,0.841,0.841
3,234,basic,80.009,64.454,80.009,64.454,1.233,1.233
3,235,basic,86.004,56.732,86.004,56.732,1.23,1.23
3,236,basic,50.69,44.734,50.69,44.734,1.1,1.1
3,239,basic,269.642,160.847,269.642,160.847,1.747,1.747
3,241,basic,385.509,144.524,385.509,144.524,1.889,1.889
3,242,basic,164.799,116.475,164.799,116.475,1.224,1.224
3,243,basic,220.959,122.831,220.959,122.831,0.978,0.978
3,244,basic,34.39,31.96,34.39,31.96,1.119,1.119
3,245,basic,319.418,279.608,319.418,279.608,1.232,1.232
3,246,basic,228.898,124.992,228.898,124.992,1.173,1.173
3,247,basic,368.87,137.332,368.87,137.332,1.599,1.599
3,248,basic,145.554,95.332,145.554,95.332,0.892,0.892
3,249,basic,31.818,24.943,31.818,24.943,0.889,0.889
3,250,basic,83.827,62.396,83.827,62.396,0.963,0.963
3,251,basic,134.474,69.586,134.474,69.586,1.405,1.405
3,252,basic,252.98,178.935,252.98,178.935,1.472,1.472
3,255,basic,90.689,61.148,90.689,61.148,0.867,0.867
3,257,basic,125.774,107.553,125.774,107.553,1.091,1.091
3,259,basic,157.641,115.558,157.641,115.558,1.3,1.3
3,261,basic,175.681,159.396,175.681,159.396,1.08,1.08
3,262,basic,182.74,141.704,182.74,141.704,1.069,1.069
3,264,basic,82.326,41.367,82.326,41.367,0.95,0.95
3,266,basic,108.685,88.035,108.685,88.035,0.917,0.917
3,267,basic,120.611,108.151,120.611,108.151,1.018,1.018
3,268,basic,111.751,106.164,111.751,106.164,1.064,1.064
3,269,basic,101.605,95.016,101.605,95.016,1.065,1.065
3,270,basic,166.221,111.899,166.221,111.899,1.578,1.578
3,272,basic,40.463,38.01,40.463,38.01,1.042,1.042
3,275,basic,93.088,86.939,93.088,86.939,1.177,1.177
3,276,basic,155.889,82.053,155.889,82.053,1.13,1.13
3,277,basic,128.469,85.091,128.469,85.091,1.015,1.015
3,279,basic,109.28,51.857,109.28,51.857,1.003,1.003
3,281,basic,64.147,43.983,64.147,43.983,0.809,0.809
3,282,basic,71.948,53.969,71.948,53.969,0.889,0.889
3,286,basic,173.324,112.423,173.324,112.423,1.874,1.874
3,287,gifted,190.0,174.511,190.0,174.511,,
3,288,basic,187.533,161.411,187.533,161.411,1.351,1.351
3,289,basic,157.589,125.944,157.589,125.944,1.363,1.363
3,291,basic,373.248,253.784,373.248,253.784,2.264,2.264
3,292,basic,563.362,327.789,563.362,327.789,1.481,1.481
3,930,basic,399.554,342.828,399.554,342.828,2.342,2.342
3,935,basic,437.229,294.685,437.229,294.685,1.841,1.841
3,939,basic,221.127,112.553,221.127,112.553,1.746,1.746
3,949,basic,379.309,298.483,379.309,298.483,1.531,1.531
3,955,basic,44.582,42.353,44.582,42.353,2.803,2.803
3,971,gifted,515.71,473.67,515.71,473.67,,
3,972,basic,259.9,182.973,259.9,182.973,1.879,1.879
3,974,basic,87.11,77.345,87.11,77.345,1.273,1.273
3,977,basic,234.162,175.51,234.162,175.51,1.314,1.314
4,11,basic,0.0,0.0,1208.196,610.013,,1.409
4,12,basic,0.0,0.0,852.017,348.247,,2.217
4,13,basic,0.0,0.0,1062.287,600.79,,1.586
4,14,basic,0.0,0.0,1177.543,520.278,,1.545
4,15,basic,0.0,0.0,1369.359,563.026,,1.87
4,17,basic,0.0,0.0,1083.512,509.669,,1.515
4,18,basic,0.0,0.0,896.042,575.266,,1.349
4,19,basic,0.0,0.0,1269.44,589.2,,2.004
4,20,basic,0.0,0.0,1200.578,745.508,,1.748
4,21,basic,0.0,0.0,663.764,407.713,,1.3
4,22,basic,0.0,0.0,770.396,493.743,,1.285
4,23,basic,0.0,0.0,244.501,184.355,,4.623
4,24,basic,0.0,0.0,165.0,100.175,,4.738
4,103,basic,286.288,234.019,286.288,234.019,1.613,1.613
4,104,basic,127.431,54.857,127.431,54.857,2.366,2.366
4,105,basic,456.251,223.188,456.251,223.188,2.297,2.297
4,105,gifted,182.67,167.434,182.67,167.434,,
4,106,basic,444.815,268.45,444.815,268.45,1.75,1.75
4,106,gifted,114.761,105.189,114.761,105.189,,
4,107,basic,529.397,263.452,529.397,263.452,2.552,2.552
4,109,basic,146.574,93.937,146.574,93.937,2.087,2.087
4,110,basic,393.925,208.165,393.925,208.165,2.108,2.108
4,113,basic,399.072,236.873,399.072,236.873,2.325,2.325
4,113,gifted,138.157,126.634,138.157,126.634,,
4,115,basic,149.025,87.184,149.025,87.184,1.723,1.723
4,117,basic,260.501,154.521,260.501,154.521,2.328,2.328
4,117,gifted,89.757,82.27,89.757,82.27,,
4,118,basic,255.028,135.079,255.028,135.079,2.14,2.14
4,130,basic,661.022,386.166,661.022,386.166,1.712,1.712
4,201,basic,84.066,56.741,84.066,56.741,1.062,1.062
4,202,basic,167.979,93.48,167.979,93.48,1.6,1.6
4,203,basic,251.86,173.434,251.86,173.434,1.341,1.341
4,204,basic,166.215,117.322,166.215,117.322,1.385,1.385
4,208,basic,211.15,165.407,211.15,165.407,1.231,1.231
4,209,basic,139.199,57.992,139.199,57.992,0.767,0.767
4,210,basic,193.647,91.201,193.647,91.201,1.403,1.403
4,211,basic,78.381,50.833,78.381,50.833,1.115,1.115
4,212,gifted,205.543,188.399,205.543,188.399,,
4,215,basic,122.34,75.38,122.34,75.38,0.91,0.91
4,218,basic,163.999,105.639,163.999,105.639,0.772,0.772
4,220,basic,93.08,72.066,93.08,72.066,1.474,1.474
4,221,basic,172.144,116.504,172.144,116.504,1.029,1.029
4,222,basic,143.131,84.984,143.131,84.984,2.015,2.015
4,225,basic,77.924,42.693,77.924,42.693,1.185,1.185
4,226,basic,251.451,163.855,251.451,163.855,1.269,1.269
4,229,basic,251.05,198.525,251.05,198.525,1.15,1.15
4,230,basic,105.342,72.769,105.342,72.769,0.995,0.995
4,233,basic,279.242,179.884,279.242,179.884,0.832,0.832
4,234,basic,79.284,61.544,79.284,61.544,1.259,1.259
4,235,basic,79.054,50.668,79.054,50.668,1.229,1.229
4,236,basic,53.377,45.953,53.377,45.953,1.05,1.05
4,239,basic,267.306,160.905,267.306,160.905,1.693,1.693
4,241,basic,385.122,150.841,385.122,150.841,1.909,1.909
4,242,basic,155.117,107.31,155.117,107.31,1.222,1.222
4,243,basic,215.7,122.564,215.7,122.564,0.985,0.985
4,244,basic,34.452,31.888,34.452,31.888,1.078,1.078
4,245,basic,318.048,261.464,318.048,261.464,1.234,1.234
4,246,basic,232.057,128.671,232.057,128.671,1.19,1.19
4,247,basic,369.191,145.184,369.191,145.184,1.593,1.593
4,248,basic,148.278,97.566,148.278,97.566,0.891,0.891
4,249,basic,34.313,26.074,34.313,26.074,0.847,0.847
4,250,basic,88.54,65.455,88.54,65.455,0.97,0.97
4,251,basic,132.434,68.336,132.434,68.336,1.415,1.415
4,252,basic,246.145,171.186,246.145,171.186,1.431,1.431
4,255,basic,85.418,58.293,85.418,58.293,0.826,0.826
4,257,basic,125.722,103.243,125.722,103.243,1.089,1.089
4,259,basic,165.808,119.238,165.808,119.238,1.359,1.359
