draw,program,base_riders,scen_riders,d_riders,base_dist_mean,base_dist_p50,base_dist_p90,scen_dist_mean,scen_dist_p50,scen_dist_p90
130,basic,10008.5,13707.0484,3698.5484,1.6082,1.3068,2.8465,1.6595,1.3476,2.9358
130,gifted,1315.5,1315.5,0.0,,,,,,
131,basic,10008.5,13221.0241,3212.5241,1.5741,1.259,2.8185,1.6265,1.304,2.8652
131,gifted,1315.5,1315.5,0.0,,,,,,
132,basic,10008.5,14014.7598,4006.2598,1.5164,1.2395,2.7003,1.5879,1.2794,2.8154
132,gifted,1315.5,1315.5,0.0,,,,,,
133,basic,10008.5,13225.0848,3216.5848,1.5149,1.2348,2.6981,1.56,1.259,2.7598
133,gifted,1315.5,1315.5,0.0,,,,,,
134,basic,10008.5,13995.8748,3987.3748,1.5762,1.259,2.8158,1.6301,1.3113,2.8624
134,gifted,1315.5,1315.5,0.0,,,,,,
135,basic,10008.5,13624.8989,3616.3989,1.5613,1.259,2.8113,1.6338,1.3068,2.901
135,gifted,1315.5,1315.5,0.0,,,,,,
136,basic,10008.5,15267.7078,5259.2078,1.6121,1.3315,2.8464,1.6759,1.3612,2.9645
136,gifted,1315.5,1315.5,0.0,,,,,,
137,basic,10008.5,13548.5285,3540.0285,1.5598,1.2748,2.7982,1.6223,1.3249,2.8554
137,gifted,1315.5,1315.5,0.0,,,,,,
138,basic,10008.5,12909.2197,2900.7197,1.5521,1.2527,2.7857,1.6117,1.2825,2.8465
138,gifted,1315.5,1315.5,0.0,,,,,,
139,basic,10008.5,13881.4405,3872.9405,1.5878,1.2815,2.8429,1.64,1.3265,2.901
139,gifted,1315.5,1315.5,0.0,,,,,,
140,basic,10008.5,13829.0534,3820.5534,1.6097,1.3067,2.8465,1.6862,1.3555,2.9832
140,gifted,1315.5,1315.5,0.0,,,,,,
141,basic,10008.5,13909.7455,3901.2455,1.6042,1.2774,2.8466,1.6986,1.3434,3.0057
141,gifted,1315.5,1315.5,0.0,,,,,,
142,basic,10008.5,12771.9732,2763.4732,1.5436,1.2528,2.7856,1.5877,1.2815,2.8249
142,gifted,1315.5,1315.5,0.0,,,,,,
143,basic,10008.5,14824.121,4815.621,1.5329,1.2359,2.7549,1.6127,1.2847,2.8463
143,gifted,1315.5,1315.5,0.0,,,,,,
144,basic,10008.5,13521.0395,3512.5395,1.5639,1.2794,2.8155,1.6268,1.3232,2.8772
144,gifted,1315.5,1315.5,0.0,,,,,,
