draw,program,base_riders,scen_riders,d_riders,base_dist_mean,base_dist_p50,base_dist_p90,scen_dist_mean,scen_dist_p50,scen_dist_p90
133,gifted,1315.5,0.0,-1315.5,,,,,,
134,basic,10008.5,10368.5469,360.0469,1.5762,1.259,2.8158,1.5647,1.2567,2.8157
134,gifted,1315.5,0.0,-1315.5,,,,,,
135,basic,10008.5,10328.7252,320.2252,1.5613,1.259,2.8113,1.5542,1.2575,2.8152
135,gifted,1315.5,0.0,-1315.5,,,,,,
136,basic,10008.5,10332.7645,324.2645,1.6121,1.3315,2.8464,1.599,1.2972,2.8464
136,gifted,1315.5,0.0,-1315.5,,,,,,
137,basic,10008.5,10372.5017,364.0017,1.5598,1.2748,2.7982,1.5474,1.259,2.7857
137,gifted,1315.5,0.0,-1315.5,,,,,,
138,basic,10008.5,10312.2826,303.7826,1.5521,1.2527,2.7857,1.5431,1.246,2.7855
138,gifted,1315.5,0.0,-1315.5,,,,,,
139,basic,10008.5,10345.0975,336.5975,1.5878,1.2815,2.8429,1.5767,1.259,2.8459
139,gifted,1315.5,0.0,-1315.5,,,,,,
140,basic,10008.5,10311.1569,302.6569,1.6097,1.3067,2.8465,1.6023,1.2904,2.8466
140,gifted,1315.5,0.0,-1315.5,,,,,,
141,basic,10008.5,10295.2042,286.7042,1.6042,1.2774,2.8466,1.6002,1.2621,2.8622
141,gifted,1315.5,0.0,-1315.5,,,,,,
142,basic,10008.5,10330.8811,322.3811,1.5436,1.2528,2.7856,1.5346,1.2472,2.7855
142,gifted,1315.5,0.0,-1315.5,,,,,,
143,basic,10008.5,10325.3695,316.8695,1.5329,1.2359,2.7549,1.5219,1.2251,2.7381
143,gifted,1315.5,0.0,-1315.5,,,,,,
144,basic,10008.5,10331.1468,322.6468,1.5639,1.2794,2.8155,1.5537,1.259,2.8152
144,gifted,1315.5,0.0,-1315.5,,,,,,
145,basic,10008.5,10355.5741,347.0741,1.5474,1.2529,2.7775,1.5344,1.2437,2.7582
145,gifted,1315.5,0.0,-1315.5,,,,,,
146,basic,10008.5,10289.9324,281.4324,1.6254,1.3266,2.8474,1.6145,1.2972,2.8556
146,gifted,1315.5,0.0,-1315.5,,,,,,
147,basic,10008.5,10329.6309,321.1309,1.6003,1.2893,2.8464,1.5899,1.2736,2.8465
147,gifted,1315.5,0.0,-1315.5,,,,,,
148,basic,10008.5,10347.3554,338.8554,1.6036,1.3033,2.8462,1.5889,1.2792,2.8461
148,gifted,1315.5,0.0,-1315.5,,,,,,
149,basic,10008.5,10343.0325,334.5325,1.5236,1.2413,2.7121,1.5108,1.2252,2.686
149,gifted,1315.5,0.0,-1315.5,,,,,,
150,basic,10008.5,10359.7508,351.2508,1.5908,1.2898,2.846,1.5813,1.2815,2.846
150,gifted,1315.5,0.0,-1315.5,,,,,,
151,basic,10008.5,10326.7207,318.2207,1.5578,1.259,2.8152,1.5488,1.2529,2.8152
151,gifted,1315.5,0.0,-1315.5,,,,,,
152,basic,10008.5,10333.36,324.86,1.4973,1.223,2.6631,1.4871,1.2116,2.645
152,gifted,1315.5,0.0,-1315.5,,,,,,
153,basic,10008.5,10307.1137,298.6137,1.5993,1.2898,2.8463,1.5928,1.282,2.8464
153,gifted,1315.5,0.0,-1315.5,,,,,,
154,basic,10008.5,10362.1177,353.6177,1.5364,1.2395,2.7555,1.5255,1.2252,2.7424
154,gifted,1315.5,0.0,-1315.5,,,,,,
155,basic,10008.5,10333.4482,324.9482,1.524,1.2299,2.7382,1.5146,1.2251,2.7295
155,gifted,1315.5,0.0,-1315.5,,,,,,
156,basic,10008.5,10348.026,339.526,1.5015,1.2186,2.6845,1.4929,1.2116,2.6709
156,gifted,1315.5,0.0,-1315.5,,,,,,
157,basic,10008.5,10373.4086,364.9086,1.5811,1.259,2.846,1.5678,1.2529,2.8434
157,gifted,1315.5,0.0,-1315.5,,,,,,
158,basic,10008.5,10329.9863,321.4863,1.5913,1.2936,2.846,1.5803,1.2814,2.8459
158,gifted,1315.5,0.0,-1315.5,,,,,,
159,basic,10008.5,10318.8858,310.3858,1.5356,1.2474,2.7634,1.5247,1.2347,2.7548
159,gifted,1315.5,0.0,-1315.5,,,,,,
160,basic,10008.5,10348.4668,339.9668,1.4998,1.2252,2.6631,1.4927,1.2233,2.6627
160,gifted,1315.5,0.0,-1315.5,,,,,,
161,basic,10008.5,10381.5861,373.0861,1.5278,1.2473,2.7467,1.516,1.2299,2.7344
161,gifted,1315.5,0.0,-1315.5,,,,,,
162,basic,10008.5,10349.9432,341.4432,1.5184,1.2252,2.7359,1.5079,1.2232,2.7219
162,gifted,1315.5,0.0,-1315.5,,,,,,
163,basic,10008.5,10351.1689,342.6689,1.602,1.2815,2.8465,1.5895,1.259,2.8465
163,gifted,1315.5,0.0,-1315.5,,,,,,
164,basic,10008.5,10338.0287,329.5287,1.5817,1.259,2.8229,1.5751,1.2565,2.8422
164,gifted,1315.5,0.0,-1315.5,,,,,,
165,basic,10008.5,10401.2591,392.7591,1.5446,1.2527,2.7856,1.5315,1.2391,2.7775
165,gifted,1315.5,0.0,-1315.5,,,,,,
166,basic,10008.5,10317.5908,309.0908,1.5678,1.259,2.8157,1.5582,1.2529,2.8155
166,gifted,1315.5,0.0,-1315.5,,,,,,
167,basic,10008.5,10320.9411,312.4411,1.6073,1.3034,2.8465,1.5982,1.2825,2.8465
167,gifted,1315.5,0.0,-1315.5,,,,,,
168,basic,10008.5,10361.2072,352.7072,1.6045,1.3132,2.8465,1.5946,1.2935,2.8465
168,gifted,1315.5,0.0,-1315.5,,,,,,
169,basic,10008.5,10386.2838,377.7838,1.5244,1.2337,2.7413,1.5105,1.2233,2.7219
169,gifted,1315.5,0.0,-1315.5,,,,,,
170,basic,10008.5,10334.7176,326.2176,1.5499,1.2498,2.7853,1.541,1.2435,2.7848
170,gifted,1315.5,0.0,-1315.5,,,,,,
171,basic,10008.5,10357.9751,349.4751,1.5286,1.2484,2.7554,1.5172,1.2337,2.7413
171,gifted,1315.5,0.0,-1315.5,,,,,,
172,basic,10008.5,10370.5731,362.0731,1.5368,1.2381,2.7776,1.5245,1.2242,2.7579
172,gifted,1315.5,0.0,-1315.5,,,,,,
173,basic,10008.5,10319.0185,310.5185,1.5504,1.2529,2.7875,1.5423,1.2476,2.7857
173,gifted,1315.5,0.0,-1315.5,,,,,,
174,basic,10008.5,10294.0825,285.5825,1.5049,1.2233,2.6855,1.4989,1.2231,2.6789
174,gifted,1315.5,0.0,-1315.5,,,,,,
175,basic,10008.5,10373.6226,365.1226,1.5583,1.2584,2.8094,1.5454,1.2476,2.7865
175,gifted,1315.5,0.0,-1315.5,,,,,,
176,basic,10008.5,10425.5626,417.0626,1.5357,1.2498,2.7624,1.5205,1.2299,2.7423
